"","path","path_text","col_id","year","author","text_id","title","subtitle","genre_title","first_line","pages","notes","descr"
"11","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__11.txt","C_101","1836",NA,"C_101__11","Романс","",NA,"Мил сердечный друг,","364-365",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"12","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__12.txt","C_101","1836",NA,"C_101__12","Романс","",NA,"Как красавицы не милы,","366-367",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"13","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__13.txt","C_101","1836",NA,"C_101__13","Романс","",NA,"Через слезу был мир потерян,","367-369",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"14","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__14.txt","C_101","1836",NA,"C_101__14","Романс","",NA,"""Эррина дети восставайте,","369-371",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"15","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__15.txt","C_101","1836",NA,"C_101__15","Романс","",NA,"Добычи, почести и лестны,","371-372",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"16","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__16.txt","C_101","1836",NA,"C_101__16","Романс","",NA,"Муж под старость лет влюбленный","373-374",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"17","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__17.txt","C_101","1836",NA,"C_101__17","Романс","",NA,"Воину лестна судьба","375-377",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"18","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__18.txt","C_101","1836",NA,"C_101__18","Романс на георгиевскую звезду","",NA,"Бесстрашных воинов звезда,","377-378",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"19","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__19.txt","C_101","1836",NA,"C_101__19","Солдатская песнь ","На взятие Варшавских укреплений",NA,"Ляхи и буйны и превратны!","378-381",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"20","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__20.txt","C_101","1836",NA,"C_101__20","Солдатская песнь ","На поход 1799 года",NA,"Грянем песню удалую","381-383",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"21","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__21.txt","C_101","1836",NA,"C_101__21","Романс","",NA,"Невеста с тысячьми душами,","383-385",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"22","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__22.txt","C_101","1836",NA,"C_101__22","Романс","",NA,"Бывало ли в старинку","386-389",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"23","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__23.txt","C_101","1836",NA,"C_101__23","Романс","",NA,"Прости отчизна дорогая,","389-391",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"24","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__24.txt","C_101","1836",NA,"C_101__24","Романс","",NA,"Не скрывала чувства нежны","391-392",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"25","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__25.txt","C_101","1836",NA,"C_101__25","Романс, девять муз при входе в маскарадную залу вместе с Апполоном, который играет на лире, с акомпаниманом оркестра поют","",NA,"Мы законом для вселенны,","393",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"26","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__26.txt","C_101","1836",NA,"C_101__26","Эпиграммы","",NA,"Беспристрастье разрешит,","397-405",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"27","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__27.txt","C_101","1836",NA,"C_101__27","Эпиграмма на карикатуру","",NA,"Когда веселым упражненьем","406",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"28","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__28.txt","C_101","1836",NA,"C_101__28","Акростих","",NA,"От чего герой и в поле","406",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"29","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__29.txt","C_101","1836",NA,"C_101__29","Стихи на бал, данный в Ярославле 28 декабря 1832 года, на котором было дворян до четырех сот персон","",NA,"Там, где начальнику дороже честь всего,","409-413",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"30","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__30.txt","C_101","1836",NA,"C_101__30","Корделианские горы ","Песнь",NA,"В цепи круглых гранитных скал,","417-419",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"31","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__31.txt","C_101","1836",NA,"C_101__31","Стихи на день ангела, 21 мая, его превосходительства К.М.П.","",NA,"Канцелярской ход законный","423-425",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"32","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__32.txt","C_101","1836",NA,"C_101__32","Стихи на день ангела, 17 сентября 1833 года, ее превосходительства С.Б.П.","",NA,"Стократно счастлива судьбою,","426",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"33","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__33.txt","C_101","1836",NA,"C_101__33","Послание кашкина к милому юноше и пажу двора его императорского величества Б.К.П. 1833 года февраля","",NA,"Пусть еще твой возраст нежен,","427-430",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"34","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__34.txt","C_101","1836",NA,"C_101__34","Послание села Горюшкина к бурмистру Анкудину Борисову Обиралову","",NA,"Знакомый мне бурмистр, крестьян моих сосед,","433-435",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"35","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__35.txt","C_101","1836",NA,"C_101__35","Элегия","",NA,"Предстала только ты, как огнь палящей крови","439-440",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"36","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__36.txt","C_101","1836",NA,"C_101__36","Надпись к памятнику Димитрия Донского","",NA,"Чей щит казалось был утесом вековым,","443",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"37","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__37.txt","C_101","1836",NA,"C_101__37","Стихи в альбом даме","",NA,"Тот час благословится мною,","447-448",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"38","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__38.txt","C_101","1836",NA,"C_101__38","Куплеты","",NA,"Из всех страстей на свете,","451-455",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"39","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__39.txt","C_101","1836",NA,"C_101__39","Стихи в честь Графини П.","",NA,"Тогда как хор младой жриц милых Терпсихоры","455-456",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"40","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__40.txt","C_101","1836",NA,"C_101__40","Экспромт","",NA,"Год новый наступил,","456",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"41","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__41.txt","C_101","1836","","C_101__41","В альбом","",NA,"Тот час благословится мною,","456-457","subtitle - ""Может через несколько лет ты прочтешь в своем Альбоме забытое тобою мое имя, и как вспомнишь меня наравне с теми, которых нет на свете, не менее желаю, чтобы надпись моя казалась тебе памятником, где сердце страстное покоится.""","Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"42","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__42.txt","C_101","1836",NA,"C_101__42","Куплет на старушек","",NA,"Бывало головы кружили,","457",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"43","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__43.txt","C_101","1836",NA,"C_101__43","Стихи на происшествие, случившееся в Ярославле 10 числа февраля 1833 года, на масленице, во время катания в больших санях, в которых сидело до двадцати человек, где лошади на стрелицкой улице, закусив удела, начали бить, но вскоре остановлены были.","",NA,"Что зависть в нас родит, фортуною зовем,","458",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"44","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__44.txt","C_101","1836",NA,"C_101__44","Харите","",NA,"Слов не найду сказать, сколь счастлив я судьбою,","461",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"45","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__45.txt","C_101","1836",NA,"C_101__45","Акростих","",NA,"Вешней розы цвет приятен,","461",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"46","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__46.txt","C_101","1836",NA,"C_101__46","Надгробные надписи","",NA,"Где нет печали, ни болезни,","462",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"47","../../data/corpus1835/collections/raw_texts/unseparated_cols//101_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_101__47.txt","C_101","1836",NA,"C_101__47","Духовная жизнь христианина","",NA,"Навыкши презирать тщеславия мечты,","465-466",NA,"Кашкин. т.1: Включает в себя поэмы, трагедии, романсы и мелкие стихотворения "
"48","../../data/corpus1835/collections/raw_texts/unseparated_cols//1027_1835.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_1027__1.txt","C_1027","1835",NA,"C_1027__1","Мотылек","",NA,"Легкий, резвый Мотылек","NA",NA,"Very short poetry collection "
"49","../../data/corpus1835/collections/raw_texts/unseparated_cols//1027_1835.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_1027__2.txt","C_1027","1835",NA,"C_1027__2","NA","",NA,"Воспоминанье роковое","14",NA,"Very short poetry collection "
"50","../../data/corpus1835/collections/raw_texts/unseparated_cols//1027_1835.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_1027__3.txt","C_1027","1835",NA,"C_1027__3","Сновидение","",NA,"В очарованном виденьи,","21",NA,"Very short poetry collection "
"51","../../data/corpus1835/collections/raw_texts/unseparated_cols//1027_1835.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_1027__4.txt","C_1027","1835",NA,"C_1027__4","Мадригал","",NA,"Не вини меня, Лизета,","22",NA,"Very short poetry collection "
"52","../../data/corpus1835/collections/raw_texts/unseparated_cols//1027_1835.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_1027__5.txt","C_1027","1835",NA,"C_1027__5","Экспромт одному невежде купцу","",NA,"Своя наследственная кровля,","23",NA,"Very short poetry collection "
"53","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__1.txt","C_107","1836",NA,"C_107__1","Воспоминание","",NA,"Я с ней сидел рука с рукой,","55-56",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"54","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__2.txt","C_107","1836",NA,"C_107__2","Вечер","",NA,"Люблю я сумрак молчаливой","57",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"55","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__3.txt","C_107","1836",NA,"C_107__3","Видение","",NA,"Я грустен был, я мрачнен был;","58",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"56","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__4.txt","C_107","1836",NA,"C_107__4","Экспромт Ш.-ой","",NA,"О дивное небес созданье!","59",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"57","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__5.txt","C_107","1836",NA,"C_107__5","Могила сердца","",NA,"Есть бездна, гибельна как ад,","60",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"58","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__6.txt","C_107","1836",NA,"C_107__6","Мечта","",NA,"Есть рай, — и в нем ликуют девы.","61",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"59","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__7.txt","C_107","1836",NA,"C_107__7","Путь","",NA,"О путь желанный, путь мой милый!","62",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"60","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__8.txt","C_107","1836",NA,"C_107__8","Недуг и исцеление","",NA,"Когда, в томительном страданьи,","63",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"61","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__9.txt","C_107","1836",NA,"C_107__9","Акростих","",NA,"Мила, светила, мечта моя;","",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"62","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__10.txt","C_107","1836",NA,"C_107__10","К портрету","",NA,"И очарованный и страстный,","65",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"63","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__11.txt","C_107","1836",NA,"C_107__11","Светлый мир","",NA,"Скажите мне, где та страна,—","66",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"64","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__12.txt","C_107","1836",NA,"C_107__12","Разлука и свидание","",NA,"Между ветвей густых берез,","67",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"65","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__13.txt","C_107","1836",NA,"C_107__13","Вопль души","",NA,"О Господи! твои удары","68",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"66","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__14.txt","C_107","1836",NA,"C_107__14","Измена","",NA,"Существенность или мечта","69",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"67","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__15.txt","C_107","1836",NA,"C_107__15","Гений","",NA,"Как праведник в святом моленьи","70",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"68","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__16.txt","C_107","1836",NA,"C_107__16","Разрушение","",NA,"Был храм, как небо необъятен,","71",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"69","../../data/corpus1835/collections/raw_texts/unseparated_cols//107_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_107__17.txt","C_107","1836",NA,"C_107__17","Уста - Ш...ой","",NA,"Мои уста! не улыбайтесь","72",NA," Нравственные результаты и стихотворения Н. Лаврова: гладкие стихи в духе 1820-х, альбомные"
"70","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__1.txt","C_111","1836",NA,"C_111__1","Вместо предисловия. Разгор поэта с музою","",NA,"Куда, кочующая Мдза ? . .
","V-VIII",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"71","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__2.txt","C_111","1836",NA,"C_111__2","Пробуждение музы","",NA,"Долго тягостные узы","3-4",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"72","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__3.txt","C_111","1836",NA,"C_111__3","Горская песня","",NA,"Над бездною льется излучистый путь,","5-7",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"73","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__4.txt","C_111","1836",NA,"C_111__4","Вид с Александровской колонны","",NA,"Стоит колонна - великан ,","8-9",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"74","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__5.txt","C_111","1836",NA,"C_111__5","Совет","",NA,"Дай мне совет, на жизненной пустыне,","10-12",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"75","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__6.txt","C_111","1836",NA,"C_111__6","Мнительной красавице","",NA,"В спальне тихой, полутемной,","13-14",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"76","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__7.txt","C_111","1836",NA,"C_111__7","Ожидание","",NA,"Вот скрипнули дверцы... Быть может, она","15-18",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"77","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__8.txt","C_111","1836",NA,"C_111__8","Бог","",NA,"Начавшийся... прежде начатия вечности мрачной, ","19",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"78","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__9.txt","C_111","1836",NA,"C_111__9","Эльборус","",NA,"Своей отчизны сын любимой,","20",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"79","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__10.txt","C_111","1836",NA,"C_111__10","Адель","",NA,"Вчера увидел я Адель —","21-24",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"80","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__11.txt","C_111","1836",NA,"C_111__11","Притча Конфуция","",NA,"Пространство составила три протяженья:","25-26",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"81","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__12.txt","C_111","1836",NA,"C_111__12","Жизнь","",NA,"Что жизнь? — золой сухих растений","27-28",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"82","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__13.txt","C_111","1836",NA,"C_111__13","Степь","",NA,"Я бесконечно вижу вправо,","29-30",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
"83","../../data/corpus1835/collections/raw_texts/unseparated_cols//111_1836.txt","../../data/corpus1835/collections/raw_texts/separated_cols_texts//C_111__14.txt","C_111","1836",NA,"C_111__14","Дружба","",NA,"О, где вы, минувшие годы ! о, годы прекрасные, где вы, ","31-33",NA,"Стихотворения Алексея Мейснера. М., 1836 :  "
