"","year","header","text_raw"
"11",1828,"Размолвка : «Теперь ясней...»","Теперь ясней 
 Уж вижу я, 
 Что огнь любви 
 Давно потух 
 В груди твоей. 
 Но что виной, 
 Могу ли знать? 
 Бывало, ты -- 
 Сестра и друг; 
 Бывало, ты -- 
 Совсем не та! 
 А нынче -- грех 
 И вымолвить, 
 Как ты со мной 
 Суха, дика 
 И сумрачна! 
 Незваный гость, 
 Долой с двора! 
 Немилый друг, 
 Не знай меня! 
 Ах, рад не рад -- 
 Пришлось и мне 
 Сказать с слезой: 
 Прости-прощай, 
 Любезный друг 
 И недруг мой!


"
"12",1828,"Спящий юноша : «О всеблагое провиденье...»","О всеблагое провиденье, 
 Храни его успокоенье! 
 Еще не знает он, что́ скука, 
 Что́ беспредельная любовь, 
 И как тяжка любви разлука, 
 И как хладеет в сердце кровь; 
 Не знает жизненной заботы, 
 Тяжелых снов и страшных бед, 
 И мира гибельных сует, 
 И дней безжизненной дремоты, 
 Коварства света и людей, 
 Надежд, желаний и страстей. 
 Теперь он резвится, играет, 
 Незрелый ум мечтой питает. 
 Во сне испуг его не будит, 
 Нужда до солнца встать не нудит, 
 Печаль у ложа не стоит, -- 
 Священным сном невинность спит... 
 Но эти дни как тень проходят, 
 Прекрасный мир с собой уводят...


О всеблагое провиденье, 
 Храни его успокоенье!


"
"13",1828,"Прекрасной поселянке : «Ах, чья ты, дева-красота?..»","Ах, чья ты, дева-красота? 
 Твои уста, твои ланиты 
 Такою прелестью покрыты! 
 И в ком чудесная мечта 
 Груди б младой не взволновала, 
 Когда б ты на скале крутой, 
 Одна, над бездною морской, 
 Как дева Пушкина, стояла -- 
 Под белым флагом покрывала?.. 
 И вкруг тебя одеждой снежной 
 Зефир приветливо б играл; 
 По сгибу плеч, по шее нежной 
 Свитые кудри развивал?.. 
 Когда б, качаяся, дремало 
 Перо на шляпке голубой; 
 И грудь лебяжая вздыхала 
 Любовью девственной, святой?.. 
 Тогда б, в сердечном упоеньи 
 Склонив колена пред тобой, 
 В избытке чувства, в исступленьи, 
 Сгорел бы весь, как огнь степной!..


"
"14",1828,"Ночлег чумаков : «Вблизи дороги столбовой...»","Вблизи дороги столбовой 
 Ночует табор кочевой 
 Сынов Украины привольной. 
 В степи и пасмурно и темно: 
 Ни звезд блестящих, ни луны 
 На небе нет; и тишины 
 Ночной никто не нарушает; 
 Порой проезжий лишь играет, 
 И колокольчик почтовой, 
 Звеня над тройкой удалой, 
 На миг молчанье прерывает. 
 Между возов огонь горит; 
 На тагане котел висит; 
 Чумак раздетый, бородатый, 
 Поджавшись на ногах, сидит 
 И кашу с салом кипятит. 
 За табором невдалеке 
 Волы усталые пасутся; 
 Они никем не стерегутся. 
 Беспечно пред огнем в кружке 
 Хохлы чумазые, седые, 
 С усами хлопцы молодые, 
 Простершись на траве лежат 
 И вдаль невесело глядят. 
 Чем чумаков прогнать дремоту? 
 Давно ль утратили охоту 
 Они петь песни старины? 
 Чем ныне так развлечены? 
 Бывало, часто, ночью темной 
 Я с ними время разделял 
 И помню, песням их внимал 
 С какой-то радостью невольной... 
 Но вот во тьме игра свирели, 
 И тихо под свирель запели 
 Они про жизнь своих дедов, 
 Украйны вольныя сынов... 
 И как те песни сердцу милы, 
 Как выразительны, унылы, 
 Протяжны, звучны и полны 
 Преданьями родной страны!..


"
"15",1829,"Я был у ней : «Я был у ней она сказала...»","Я был у ней; она сказала: 
 «Люблю тебя, мой милый друг!» 
 Но эту тайну от подруг 
 Хранить мне строго завещала.


Я был у ней; на прелесть злата 
 Клялась меня не променять; 
 Ко мне лишь страстию пылать, 
 Меня любить, любить, как брата.


Я был у ней; я с уст прелестной 
 Счастливое забвенье пил 
 И все земное позабыл 
 У девичьей груди прелестной.


Я был у ней; я вечно буду 
 С ее душой душою жить; 
 Пускай она мне изменит -- 
 Но я изменником не буду.


"
"16",1829,"Плач : «На что мне, Боже сильный...»","На что мне, Боже сильный, 
 Дал смысл и бытие, 
 Когда в стране изгнанья 
 Любви и братства нет; 
 Когда в ней вихри, бури 
 И веют и шумят; 
 И черные туманы 
 Скрывают правды свет. 
 Я думал: в мире люди 
 Как ангелы живут, 
 Я думал, в тайных мыслях 
 Один у них закон: 
 К тебе, царю небесный, 
 Любовью пламенеть, 
 И ближе им неймущим 
 Без ропота души 
 Последнюю копейку, 
 Как братьям, уделять. 
 А люди -- те же звери: 
 И холодны, и злы; 
 Мишурное величье -- 
 Молебный их кумир, 
 А золото и низость -- 
 Защитник их и бог. 
 И ты, отец небесный, 
 Не престаешь вседневно 
 Щедроты лить на них. 
 О, просвети мне мысли, 
 Нерадостны они, 
 И мудрости светильник 
 Зажги в моей душе.


"
"17",1829,"Ответ на вопрос о моей жизни : «Вся жизнь моя -- как сине море...»","Вся жизнь моя -- как сине море, 
 С ветрами буйными в раздоре -- 
 Бушует, пенится, кипит, 
 Волнами плещет и шумит. 
 Уступят ветры -- и оно 
 Сровняется, как полотно. 
 Иной порою, в дни ненастья, 
 Все в мире душу тяготит; 
 Порою улыбнется счастье, 
 Ответно жизнь заговорит; 
 Со всех сторон печаль порою 
 Нависнет тучей надо мною, 
 И, словно черная волна, 
 Душа в то время холодна; 
 То мигом ясная година 
 Опять настанет -- и душа 
 Пьет радость, радостью дыша! 
 Ей снова все тогда прекрасно, 
 Тепло, спокойно, живо, ясно, 
 Как вод волшебное стекло, -- 
 И горя будто не было́...


"
"18",1829,"Исступление : «Увижу ль, увижу ль...»","Увижу ль, увижу ль 
 Красавицу я, -- 
 Заноет, забьется 
 Сердечко в груди.


Посмею, могу ли 
 В сей жизни хоть раз 
 Я милую эту 
 Своею назвать?


На груди лилейной 
 В объятьях любви, 
 Забывшись, навек бы 
 Счастливец уснул.


Скажите: пред нею 
 Что можно сравнять? 
 Прелестные очи, 
 Как звезды, горят.


По щечкам разлился 
 Румянец зари; 
 А кудри?.. а брови?.. 
 Сравненья им нет!


Как майское утро 
 Улыбка ее; 
 Как живо, как стройно 
 Созвучье речей.


Ах, если бы, к счастью, 
 Я был чародей: 
 Неволей иль волей 
 Была бы моей.


"
"19",1829,"«Ничто, ничто на свете...»","Ничто, ничто на свете 
 Меня не веселит 
 С тех пор, как я расстался 
 С подругой навсегда; 
 С тех пор, взгляну ль на юных, 
 Играющих девиц, 
 Вздохну, и горьки слезы 
 Польются из очей. 
 Они, кружась, резвятся, 
 Как ласточки весной, 
 Моим слезам смеются 
 С улыбкою любви. 
 Красавицы младые, 
 И я здесь счастлив был, 
 И я в пирах веселых 
 Шутил, подобно вам. 
 Но рано рок суровый 
 Сказал: расстанься с ней. 
 С тех пор уж не встречаю 
 Я радости нигде.


"
"20",1829,"Послание В. Г. О. : «Служил я прежде Лизе скромной...»","Служил я прежде Лизе скромной, 
 Служил, как долгу гренадир, 
 Как Дафне добренькой сатир. 
 И чтоб она была довольной, 
 Я все намеки и желанья 
 Любил немедля выполнять. 
 Но наконец без воздаянья 
 Мечтам был должен отказать. 
 Я ждал еще, я ждал чего-то, 
 Надежда мне сулила что-то; 
 Надежда скрылась -- я забыт, 
 Как дряхлый, старый инвалид. 
 Но ты, соперница Венеры, 
 Мои мечты, мои химеры 
 Желаньем оживила вновь; 
 И в сердце чистом, непорочном, 
 Как солнце -- в янтаре восточном, 
 Зажгла безгрешную любовь. 
 Отнынь прошу, друг новый, нежный, 
 Царицей будь души моей, 
 Будь гений добрый и надежный 
 Моих во мгле текущих дней. 
 И я в свободные мгновенья, 
 Желаньям вашим в угожденье, 
 Раз пять в неделю буду рад 
 По вкусу дамскому для чтенья 
 Романов лучших присылать. 
 А может быть, тебе, мой гений, 
 Моих неловких песнопений 
 Когда-нибудь пришлю тетрадь. 
 Но вы, вы спросите: награда 
 Велика ль, вольный трубадур? 
 Червонной пыли мне не надо. 
 Букет цветов да два-три взгляда -- 
 И я доволен чересчур.


"
"21",1829,"Престарелый казак : «Зачем так скоро скрылась ты...»","Зачем так скоро скрылась ты, 
 Казачья юность удалая? 
 О жизнь залетная, драгая, 
 Где ты теперь, где ты? 
 Бывало, смелая рука 
 Сверкнуть булатом не робела, 
 И в буйной груди казака 
 Отвага бурная горела 
 Неугасаемым огнем. 
 Без страха, робости, -- с мечом 
 Я в огнь и полымя бросался, 
 С отрядом целым я встречался, 
 Нещадно всех рубил, колол, 
 Для всех с собою смерть я вел. 
 Бывало, чуждые дружины 
 Едва лицо мое зазрят, -- 
 Уже валятся ряд на ряд 
 На лоно стонущей долины. 
 Теперь уж нет могучих сил! 
 Осьмой десяток мне пробил. 
 В мой угол старость заглянула 
 И слабость принесла с собой. 
 Теперь трепещущей рукой 
 Я смерть лениво отгоняю 
 И умереть скорей желаю. 
 Как после сечи, после драки, 
 Бывало, ждал донец венца, 
 Так нынь в курене бурлака 
 Он ждет последнего конца. 
 Ах! лучше б с именем героя 
 В дыму, в огне, средь пуль и боя 
 Врагу насунуться на меч 
 И на долине чести лечь, 
 Чем здесь в безвестности постылой 
 Томиться над своей могилой.


"
"22",1829,"На отъезд Д. А. Кашкина в Одессу : «Что груди тяжельше?..»","Что груди тяжельше? 
 Что сердцу больней? 
 Что конь мой удалый 
 Споткнулся не раз? 
 Иль заяц трусливый 
 Мой путь перебег? 
 Уж видны мне кровли 
 Родных и друзей 
 И храма святого 
 Сияющий крест. 
 О чем же ты грустном 
 Пророчишь, душа? 
 Уж обнял с восторгом 
 Счастливец семью. 
 Но где ж, о родные, 
 Бесценный мой друг? 
 Он отбыл надолго 
 В низовы края... 
 Недаром же конь мой 
 Споткнулся не раз, 
 Недаром же сердце 
 Вещало печаль!... 
 Когда ж возвратишься 
 В родную страну? 
 Дождусь ли в уныньи 
 Тебя, друг, назад?


"
"23",1829,"К М. : «Вы милы всем, вы очень скромны...»","Вы милы всем, вы очень скромны; 
 Не спорю я, ваш кроток нрав, 
 Но я узнал, что он притворный, 
 Что он с природы так лукав. 
 В вас нет капризов, нет и чванства, 
 Но только много шарлатанства; 
 К тому ж ваш вежливый язык 
 И уверять и льстить привык. 
 К свиданьям тайным вы согласны, 
 Но те свиданья мне опасны, 
 Затем что в них сокрыт обман 
 Иль вновь затеянный роман. 
 В веселый час вы мне твердите: 
 «Забудьте прежнее -- любите!» -- 
 Да как, скажите, вас любить, 
 Как непорочность обольстить? 
 О нет, такие мне оковы 
 Немилы, как венок терновый, 
 Притом же хладная любовь 
 В объятиях застудит кровь. 
 Сказать велите ль откровенно: 
 Вовек такой, как вы, презренной, 
 Затем не соглашусь любить, 
 Чтобы осмеянным не быть.


"
"24",1829,"А. Д. Вельяминову : «В селе, при первой встрече нашей...»","В селе, при первой встрече нашей, 
 Для вас и для супруги вашей 
 Я, помню, обещал прислать 
 Торквата милое творенье, 
 Певца любви и вдохновенья; 
 И слова данного сдержать 
 Не мог донынь, затем что прежде 
 Обманут был в своей надежде. 
 Но обещанью изменить 
 За стыд, за низость я считаю -- 
 И вот, успел лишь получить 
 Две книги, вам их посылаю. 
 Мне лестно вам угодным быть. 
 Так -- незначительный мечтатель -- 
 Я вашим мненьем дорожу, 
 И восхищусь, коль заслужу 
 Вниманье ваше... Обожатель 
 Всего прекрасного...


"
"25",1829,"К М... : «Подобных Маше очень мало...»","Подобных Маше очень мало 
 И в мире равных не бывало: 
 Лицо, движенья, речь и взгляд 
 Стальное сердце распалят. 
 Любить ее и я бы рад, 
 Когда б в груди не скрылось жало, 
 Когда б в любви ее -- не яд.


"
"26",1829,"К подруге моей юности : «Зачем ты, дева, не желаешь...»","Зачем ты, дева, не желаешь 
 Со мною быть наедине? 
 Скажи, скажи: зачем при мне 
 Ты так робеешь, так скучаешь? 
 Ужель со мной опасно быть? 
 Ужель тебе кажусь я страшен? 
 О, верь мне, верь: я не опасен! 
 Я весь перед тобой открыт, 
 И в сердце лишь любовь горит. 
 Ты помнишь, друг мой, с юных лет 
 С тобою мы росли, резвились, 
 И что на мысли не придет, 
 Мы всем доверчиво делились. 
 А нынь, не знаю почему, 
 Меня ты, дева, презираешь, 
 И средь людей, и одному 
 Невинных чувств не доверяешь. 
 Оставь, красавица, свой стыд, 
 Не будь ко мне ты равнодушна; 
 Будь так, как прежде, простодушна, 
 Как прежде, будем братски жить.


"
"27",1829,"Песня : «Очи, очи голубые...»","Очи, очи голубые, 
 Мне вас боле не встречать! 
 Девы, девы молодые, 
 Вам меня уж не ласкать!


Побывали, унеслися 
 Дни моей златой весны; 
 В сердце опытном слилися 
 Лишь отзывы старины.


Ах, на что же оживили 
 Предо мной мои мечты 
 Сердцу сладостные были, 
 Ласки юной красоты?


Мне ль приветливым казаться, 
 С хладным сердцем вновь любить? 
 Мне ль надеждой обольщаться? 
 Беспробудно друг мой спит...


"
"28",1829,"Песня : «Увижу ль я девушку...»","Увижу ль я девушку, 
 Увижу ль я красную -- 
 Забьется неволею 
 Сердечко удалое 
 Любовью сердечною.


«Полюбишь ли, девушка, 
 Полюбишь ли, красная, 
 Без модной учтивости 
 Любовию верною 
 Удалова молодца?


Ах, что же ты, девушка, 
 Ах, что же ты, красная, 
 Стыдишься? Аль, милая, 
 Любить не намерена 
 Удалова молодца?» --


«Любила б я молодца, 
 Любила б удалова; 
 Но мне ли, сироточке, 
 Бескровной и бедненькой, 
 Ласкаться любовию?


Желаю ль я, девушка, 
 Желаю ль я, красная, 
 Палат раззолоченных, 
 Искусством украшенных, 
 И блесков обманчивых?» --


«Люблю тебя, милую, 
 Люблю тебя, юную, 
 За характер добренький, 
 За стыдливость детскую, 
 Всем девицам сродную».


"
"29",1829,"Терем : «Там, где терем тот стоит...»","Там, где терем тот стоит, 
 Я люблю всегда ходить 
 Ночью тихой, ночью ясной, 
 В благовонный май прекрасный!


Чем же терем этот мил? 
 Чем меня он так пленил? 
 Он не пышный, он не новый, 
 Он бревенчатый -- дубовый!


Ах, в том тереме простом 
 Есть с раскрашенным окном 
 Разубранная светлица! 
 В ней живет душа-девица.


Как-то встретился я с ней -- 
 Не свожу с тех пор очей; 
 Красна ж девица не знает, 
 По ком грудь моя вздыхает.


Разрывайся, грудь моя! 
 Буду суженым не я -- 
 Тот богатый, я без хаты -- 
 Целый мир мои палаты!


Вещун-сердце говорит: 
 «Жить тебе, детинке, жить 
 Не с женою молодою -- 
 С чужой-дальней стороною...»


"
"30",1829,"Люди добрые, скажите : «Люди добрые, скажите...»","Люди добрые, скажите, 
 Люди добрые, не скройте: 
 Где мой милый? Вы молчите! 
 Злую ль тайну вы храните?


За далекими ль горами 
 Он живет один, тоскуя? 
 За степями ль, за морями 
 Счастлив с новыми друзьями?


Вспоминает ли порою, 
 Чья любовь к нему до гроба? 
 Иль, забыв меня, с другою 
 Связан клятвой вековою?


Иль уж ранняя могила 
 Приняла его в объятья? 
 Чья ж слеза ее кропила? 
 Чья душа о нем грустила?


Люди добрые, скажите, 
 Люди добрые, не скройте: 
 Где мой милый? Вы молчите! 
 Злую тайну вы храните!


"
"31",1829,"Маленькому брату : «Расти счастливо, брат мой милый...»","Расти счастливо, брат мой милый, 
 Под кровом вышнего творца, 
 На груди матушки родимой, 
 В объятьях нежного отца. 
 Будь добродетелен душою, 
 Велик и знатен простотою; 
 На сцену света ты взойдешь 
 Любимцем ли слепой фортуны, 
 Или, как я, полюбишь струны 
 И посох бедный понесешь, -- 
 В высоком звании пред бедным 
 Счастливой долей не гордись! 
 Но с ним -- чем бог послал -- последним, 
 Как с ро́дным братом поделись. 
 Суму дадут, -- не спорь с судьбою; 
 У бога мы равны; пред ним 
 Смирися с детской простотою -- 
 И с сердца грусть слетит, как дым. 
 Пробудишь струны, -- пой без лести! 
 Будь неподкупен в деле чести; 
 Люби творца, своих владык 
 И будь в ничтожестве велик.


"
"32",1829,"Письмо к Д. А. Кашкину : «Давно, за суетой бессрочной...»","Давно, за суетой бессрочной, 
 К тебе я, милый, не писал 
 И в тихий край земли полночной 
 Докучных строк не посылал; 
 Давно на лире я для друга 
 В часы свободы и досуга 
 Сердечных чувств не изливал. 
 Теперь, освободясь душою 
 От беспрерывных бурь мирских 
 И от забот и дел моих, 
 Хочу порадовать игрою 
 Тебя, о милый друг! И ты, 
 Взамену хладной пустоты, 
 С улыбкой, дружеству пристойной, 
 Глас лиры тихой и нестройной 
 Прочтешь и скажешь про себя: 
 «Его трудов -- виновник я!» 
 Так точно, друг, мечты младые, 
 И незавидливый фиал, 
 И чувств волненье ты впервые 
 Во мне, как ангел, разгадал, 
 Ты, помнишь, раз сказал: «Рассей 
 С души туман непросвещенья 
 И на крылах воображенья 
 Лети к Парнасу поскорей!» 
 Совету милого послушный, 
 Я дух изящностью питал; 
 Потом, с подругою воздушной 
 Нашедши лиру, петь начал; 
 Потом в час лени молчаливой 
 Я рано полюбил покой, 
 Приют избушки некрасивой 
 И разноцветный садик мой, 
 Где я свободой упиваюсь 
 Иль славой гибельной горю, 
 Где долго в думы погружаюсь 
 И, друг, тебя благодарю 
 За те нельстивые советы, 
 Какими хвалятся поэты.


"
"33",1829,"Сестре : «Сестра! Вот были чудных снов...»","Сестра! Вот были чудных снов, 
 Вот звуки самодельной лиры, 
 Мои мечты, мои кумиры, 
 Моя душа, моя любовь! 
 Сестра! земная жизнь -- мгновенье, 
 Судьбы ж кто знает назначенье? 
 Быть может, раньше я других 
 Не окажусь в семье живых. 
 Пройдет год-два, -- за суетою, 
 За лживой радостью мирскою 
 Забудишь ты меня; но вмиг 
 Когда-нибудь прочтешь мой стих, 
 Вспомянешь брата -- и вздохнешь, 
 И сладких слез поток прольешь.


"
"34",1829,"[Эпиграф] : «Пишу не для мгновенной славы...»","Пишу не для мгновенной славы -- 
 Для развлеченья, для забавы, 
 Для милых, искренних друзей, 
 Для памяти минувших дней.


"
"35",1829,"Мещанская любовь : «Итак, вчерашний разговор...»","Итак, вчерашний разговор 
 Свершил нежданный приговор. 
 Не нужны темные намеки, 
 Ни ясный, ни лукавый взор, 
 Где в честь за поцелуй -- упреки, 
 За ласки -- дерзостный укор, 
 За шутку скромную -- презренье 
 Платить обратно в награжденье 
 И доводить враждой до слез. 
 Что взгляд последний произнес? 
 Вы думали, меня смутите? 
 Нет, я не стану возражать, 
 Ни кланяться, ни умолять. 
 По-моему: любить -- любите, 
 А нет -- прощайте! Что́ вздыхать? 
 Я не дитя: я не заплачу, 
 Не потужу я, что утрачу 
 Для новых благ одну тебя. 
 Лишь ты, немилая моя, 
 Забудь презренного скорей; 
 А я найду, поверь, другую 
 Себе красавку городскую, 
 Тебя моложе и милей.


"
"36",1829,"А. Н. Сребрянскому : «Не посуди: чем я богат...»","Не посуди: чем я богат, 
 Последним поделиться рад; 
 Вот мой досуг; в нем ум твой строгий 
 Найдет ошибок слишком много; 
 Здесь каждый стих, чай, грешный бред. 
 Что ж делать: я такой поэт, 
 Что на Руси смешнее нет! 
 Но не щади ты недостатки, 
 Заметь, что требует поправки... 
 Когда б свобода, время, чин, 
 Когда б, примерно, господин 
 Я был такой, что б только с трубкой 
 Сидеть день целый и зевать, 
 Роскошно жить, беспечно спать, -- 
 Тогда, клянусь тебе, не шуткой 
 Я б вышел в люди, вышел в свет. 
 Теперь я сам собой поэт, 
 Теперь мой гений... Но довольно! 
 Душа грустит моя невольно. 
 Я чувствую, мой милый друг, 
 С издетских лет какой-то дух 
 Владеет ею ненапрасно! 
 Нет! я недаром сладострастно 
 Люблю богиню красоты, 
 Уединенье и мечты!


"
"37",1829,"Приди ко мне : «Приди ко мне, когда зефир...»","Приди ко мне, когда зефир 
 Колышет рощами лениво, 
 Когда и луг и степь -- весь мир 
 Оденется в покров сонливый. 
 Приди ко мне, когда луна 
 Из облак в облака ныряет 
 Иль с неба чистого она 
 Так пышно воды озлащает. 
 Приди ко мне, когда весь я 
 В любовны думы погружаюсь, 
 Когда, красавица, тебя 
 Нетерпеливо дожидаюсь. 
 Приди ко мне, когда любовь 
 Восторги пылкие рождает, 
 Когда моя младая кровь 
 Кипит, волнуется, играет. 
 Приди ко мне; вдвойне с тобой 
 Хочу я жизнью наслаждаться, 
 Хочу к твоей груди младой 
 Со всею страстию прижаться...


"
"38",1829,"«По-над Доном сад цветет...»","По-над Доном сад цветет, 
 Во саду дорожка; 
 На нее б я все глядел, 
 Сидя, из окошка...


Там с кувшином за водой 
 Маша проходила, 
 Томный взор потупив свой, 
 Со мной говорила.


«Маша, Маша! -- молвил я. -- 
 Будь моей сестрою! 
 Я люблю... любим ли я, 
 Милая, тобою?»


Не забыть мне никогда, 
 Как она глядела! 
 Как с улыбкою любви 
 Весело краснела!


Не забыть мне, как она 
 Сладко отвечала, 
 Из кувшина, в забытьи, 
 Воду проливала...


Сплю и вижу все ее 
 Платье голубое, 
 Страстный взгляд, косы кольцо, 
 Лентой первитое.


Сладкий миг мой, возвратись! 
 С Доном я прощаюсь... 
 Ах, нигде уж, никогда 
 С ней не повстречаюсь!..


"
