"","year","header","text_raw"
"11",1805,"Дуб и трость : «С Тростинкой Дуб однажды в речь вошел...»","С Тростинкой Дуб однажды в речь вошел. 
 «Поистине, роптать ты вправе на природу,-- 
 Сказал он: «воробей, и тот тебе тяжел. 
 Чуть легкий ветерок подернет рябью воду, 
 Ты зашатаешься, начнешь слабеть 
 И так нагнешься сиротливо, 
 Что жалко на тебя смотреть. 
 Меж тем как, наравне с Кавказом, горделиво, 
 Не только солнца я препятствую лучам, 
 Но, посмеваяся и вихрям и грозам, 
 Стою и тверд и прям, 
 Как будто б огражден ненарушимым миром. 
 Тебе все бурей -- мне все кажется зефиром. 
 Хотя б уж ты в окружности росла, 
 Густою тению ветвей моих покрытой, 
 От непогод бы я быть мог тебе защитой; 
 Но вам в удел природа отвела 
 Брега бурливого Эолова владенья: 
 Конечно, нет совсем у ней о вас раденья».-- 
 -- «Ты очень жалостлив,-- сказала Трость в ответ,-- 
 Однако не крушись: мне столько худа нет. 
 Не за себя я вихрей опасаюсь; 
 Хоть я и гнусь, но не ломаюсь: 
 Так бури мало мне вредят; 
 Едва ль не более тебе они грозят! 
 То правда, что еще доселе их свирепость 
 Твою не одолела крепость 
 И от ударов их ты не склонял лица; 
 Но -- подождем конца!» 
 Едва лишь это Трость сказала, 
 Вдруг мчится с северных сторон 
 И с градом и с дождем шумящий аквилон. 
 Дуб держится,-- к земле Тростиночка припала. 
 Бушует ветр, удвоил силы он, 
 Взревел -- и вырвал с корнем вон 
 Того, кто небесам главой своей касался 
 И в области теней пятою упирался.


"
"12",1809,"Хозяин и мыши : «Коль в доме станут воровать...»","Коль в доме станут воровать, 
 А нет прилики вору, 
 То берегись клепать, 
 Или наказывать всех сплошь и без разбору: 
 Ты вора этим не уймешь 
 И не исправишь, 
 А только добрых слуг с двора бежать заставишь, 
 И от меньшой беды в большую попадешь.


Купчина выстроил анбары 
 И в них поклал съестные все товары. 
 А чтоб мышиный род ему не навредил, 
 Так он полицию из кошек учредил. 
 Спокоен от Мышей Купчина; 
 По кладовым и день и ночь дозор; 
 И все бы хорошо, да сделалась причина: 
 В дозорных появился вор. 
 У кошек, как у нас (кто этого не знает?), 
 Не без греха в надсмотрщиках бывает. 
 Тут, чем бы вора подстеречь 
 И наказать его, а правых поберечь, 
 Хозяин мой велел всех кошек пересечь. 
 Услыша приговор такой замысловатый, 
 И правый тут, и виноватый 
 Скорей с двора долой. 
 Без кошек стал Купчина мой. 
 А Мыши лишь того и ждали и хотели: 
 Лишь кошки вон, они -- в анбар, 
 И в две иль три недели 
 Поели весь товар.


"
"13",1807,"Крестьянин и смерть : «Набрав валежнику порой холодной, зимной...»","Набрав валежнику порой холодной, зимной, 
 Старик, иссохший весь от нужды и трудов, 
 Тащился медленно к своей лачужке дымной, 
 Кряхтя и охая под тяжкой ношей дров. 
 Нес, нес он их и утомился, 
 Остановился, 
 На землю с плеч спустил дрова долой, 
 Присел на них, вздохнул и думал сам с собой: 
 «Куда я беден, Боже мой! 
 Нуждаюся во всем; к тому ж жена и дети, 
 А там подушное, боярщина, оброк... 
 И выдался ль когда на свете 
 Хотя один мне радостный денек?» 
 В таком унынии, на свой пеняя рок, 
 Зовет он Смерть: она у нас не за горами, 
 А за плечами. 
 Явилась вмиг 
 И говорит: «Зачем ты звал меня, старик?» 
 Увидевши ее свирепую осанку, 
 Едва промолвить мог бедняк, оторопев: 
 «Я звал тебя, коль не во гнев, 
 Чтоб помогла ты мне поднять мою вязанку».


Из басни сей 
 Нам видеть можно, 
 Что как бывает жить ни тошно, 
 А умирать еще тошней.


"
"14",1807,"Ларчик : «Случается нередко нам...»","Случается нередко нам 
 И труд и мудрость видеть там, 
 Где стоит только догадаться 
 За дело просто взяться.


К кому-то принесли от мастера Ларец. 
 Отделкой, чистотой Ларец в глаза кидался; 
 Ну, всякий Ларчиком прекрасным любовался. 
 Вот входит в комнату механики мудрец. 
 Взглянув на Ларчик, он сказал: «Ларец с секретом, 
 Так; он и без замка; 
 А я берусь открыть; да, да, уверен в этом; 
 Не смейтесь так исподтишка! 
 Я отыщу секрет и Ларчик вам открою: 
 В механике и я чего-нибудь да стою». 
 Вот за Ларец принялся он: 
 Вертит его со всех сторон 
 И голову свою ломает; 
 То гвоздик, то другой, то скобку пожимает. 
 Тут, глядя на него, иной 
 Качает головой; 
 Те шепчутся, а те смеются меж собой. 
 В ушах лишь только отдается: 
 «Не тут, не так, не там!» Механик пуще рвется. 
 Потел, потел; но, наконец, устал, 
 От Ларчика отстал 
 И, как открыть его, никак не догадался: 
 А Ларчик просто открывался.


"
"15",1809,"Лев и комар : «Бессильному не смейся...»","Бессильному не смейся 
 И слабого обидеть не моги! 
 Мстят сильно иногда бессильные враги: 
 Так слишком на свою ты силу не надейся! 
 Послушай басню здесь о том, 
 Как больно Лев за спесь наказан Комаром. 
 Вот что о том я слышал стороною: 
 Сухое к Комару явил презренье Лев; 
 Зло взяло Комара: обиды не стерпев, 
 Собрался, поднялся Комар на Льва войною. 
 Сам ратник, сам трубач пищит во всю гортань 
 И вызывает Льва на смертоносну брань. 
 Льву смех, но наш Комар не шутит: 
 То с тылу, то в глаза, то в уши Льву он трубит! 
 И, место высмотрев и время улуча, 
 Орлом на Льва спустился 
 И Льву в крестец всем жалом впился. 
 Лев дрогнул и взмахнул хвостом на трубача. 
 Увертлив наш Комар, да он же и не трусит! 
 Льву сел на самый лоб и Львину кровь сосет. 
 Лев голову крутит, Лев гривою трясет; 
 Но наш герой свое несет: 
 То в нос забьется Льву, то в ухо Льва укусит. 
 Вздурился Лев, 
 Престрашный поднял рев, 
 Скрежещет в ярости зубами 
 И землю он дерет когтями. 
 От рыка грозного окружный лес дрожит. 
 Страх обнял всех зверей; все кроется, бежит: 
 Отколь у всех взялися ноги, 
 Как будто бы пришел потоп или пожар! 
 И кто ж? Комар 
 Наделал столько всем тревоги! 
 Рвался, метался Лев и, выбившись из сил, 
 О землю грянулся и миру запросил. 
 Насытил злость Комар; Льва жалует он миром: 
 Из Ахиллеса вдруг становится Омиром 
 И сам 
 Летит трубить свою победу по лесам.


"
"16",1807,"Лев на ловле : «Собака, Лев да Волк с Лисой...»","Собака, Лев да Волк с Лисой 
 В соседстве как-то жили, 
 И вот какой 
 Между собой 
 Они завет все положили: 
 Чтоб им зверей съобща ловить, 
 И что наловится, все поровну делить. 
 Не знаю, как и чем, а знаю, что сначала 
 Лиса оленя поимала 
 И шлет к товарищам послов, 
 Чтоб шли делить счастливый лов: 
 Добыча, право, недурная! 
 Пришли, пришел и Лев; он, когти разминая 
 И озираючи товарищей кругом, 
 Дележ располагает 
 И говорит: «Мы, братцы, вчетвером.-- 
 И начетверо он оленя раздирает.-- 
 Теперь давай делить! Смотрите же, друзья: 
 Вот эта часть моя 
 По договору; 
 Вот эта мне, как Льву, принадлежит без спору; 
 Вот эта мне за то, что всех сильнее я; 
 А к этой чуть из вас лишь лапу кто протянет, 
 Тот с места жив не встанет».


"
"17",1808,"Лисица и виноград : «Голодная кума Лиса залезла в сад...»","Голодная кума Лиса залезла в сад; 
 В нем винограду кисти рделись. 
 У кумушки глаза и зубы разгорелись; 
 А кисти сочные как яхонты горят; 
 Лишь то беда, висят они высоко: 
 Отколь и как она к ним ни зайдет, 
 Хоть видит око, 
 Да зуб неймет. 
 Пробившись попусту час целой, 
 Пошла и говорит с досадою: «Ну, что ж! 
 На взгляд-то он хорош, 
 Да зелен -- ягодки нет зрелой: 
 Тотчас оскомину набьешь».


"
"18",1807,"Лягушка и вол : «Лягушка, на лугу увидевши Вола...»","Лягушка, на лугу увидевши Вола, 
 Затеяла сама в дородстве с ним сравняться: 
 Она завистлива была. 
 И ну топорщиться, пыхтеть и надуваться. 
 «Смотри-ка, квакушка, что, буду ль я с него?»-- 
 Подруге говорит. «Нет, кумушка, далеко!»-- 
 «Гляди же, как теперь раздуюсь я широко. 
 Ну, каково? 
 Пополнилась ли я?» -- «Почти что ничего». -- 
 «Ну, как теперь?» -- «Все то ж». Пыхтела да пыхтела 
 И кончила моя затейница на том, 
 Что, не сравнявшися с Волом, 
 С натуги лопнула и -- околела.


Пример такой на свете не один: 
 И диво ли, когда жить хочет мещанин, 
 Как именитый гражданин, 
 А сошка мелкая, как знатный дворянин.


"
"19",1809,"Лягушки, просящие царя : «Лягушкам стало не угодно...»","Лягушкам стало не угодно 
 Правление народно, 
 И показалось им совсем не благородно 
 Без службы и на воле жить. 
 Чтоб горю пособить, 
 То стали у богов Царя они просить. 
 Хоть слушать всякий вздор богам бы и не сродно, 
 На сей однакож раз послушал их Зевес: 
 Дал им Царя. Летит к ним с шумом Царь с небес, 
 И плотно так он треснулся на царство, 
 Что ходенем пошло трясинно государство: 
 Со всех Лягушки ног 
 В испуге пометались, 
 Кто как успел, куда кто мог, 
 И шепотом Царю по кельям дивовались. 
 И подлинно, что Царь на диво был им дан: 
 Не суетлив, не вертопрашен, 
 Степенен, молчалив и важен; 
 Дородством, ростом великан, 
 Ну, посмотреть, так это чудо! 
 Одно в Царе лишь было худо: 
 Царь этот был осиновый чурбан. 
 Сначала, чтя его особу превысоку, 
 Не смеет подступить из подданных никто: 
 Со страхом на него глядят они, и то 
 Украдкой, издали, сквозь аир и осоку; 
 Но так как в свете чуда нет, 
 К которому б не пригляделся свет, 
 То и они сперва от страху отдохнули, 
 Потом к Царю подползть с преданностью дерзнули: 
 Сперва перед Царем ничком; 
 А там, кто посмелей, дай сесть к нему бочком: 
 Дай попытаться сесть с ним рядом; 
 А там, которые еще поудалей, 
 К царю садятся уж и задом. 
 Царь терпит все по милости своей. 
 Немного погодя, посмотришь, кто захочет, 
 Тот на него и вскочит. 
 В три дня наскучило с таким Царем житье. 
 Лягушки новое челобитье, 
 Чтоб им Юпитер в их болотную державу 
 Дал подлинно Царя на славу! 
 Молитвам теплым их внемля, 
 Послал Юпитер к ним на царство Журавля. 
 Царь этот не чурбан, совсем иного нраву: 
 Не любит баловать народа своего; 
 Он виноватых ест: а на суде его 
 Нет правых никого; 
 Зато уж у него, 
 Что завтрак, что обед, что ужин, то расправа. 
 На жителей болот 
 Приходит черный год. 
 В Лягушках каждый день великий недочет. 
 С утра до вечера их Царь по царству ходит 
 И всякого, кого ни встретит он, 
 Тотчас засудит и -- проглотит. 
 Вот пуще прежнего и кваканье, и стон, 
 Чтоб им Юпитер снова 
 Пожаловал Царя инова; 
 Что нынешний их Царь глотает их, как мух; 
 Что даже им нельзя (как это ни ужасно!) 
 Ни носа выставить, ни квакнуть безопасно; 
 Что, наконец, их Царь тошнее им засух. 
 «Почто ж вы прежде жить счастливо не умели? 
 Не мне ль, безумные,-- вещал им с неба глас,-- 
 Покоя не было от вас? 
 Не вы ли о Царе мне уши прошумели? 
 Вам дан был Царь?-- так тот был слишком тих: 
 Вы взбунтовались в вашей луже, 
 Другой вам дан -- так этот очень лих; 
 Живите ж с ним, чтоб не было вам хуже!»


"
"20",1809,"Мешок : «В прихожей на полу...»","В прихожей на полу, 
 В углу, 
 Пустой мешок валялся. 
 У самых низких слуг 
 Он на обтирку ног нередко помыкался: 
 Как вдруг 
 Мешок наш в честь попался 
 И, весь червонцами набит, 
 В окованном ларце в сохранности лежит. 
 Хозяин сам его лелеет, 
 И бережет Мешок он так, 
 Что на него никак 
 Ни ветер не пахнет, ни муха сесть не смеет; 
 А сверх того с Мешком 
 Весь город стал знаком. 
 Приятель ли к хозяину приходит: 
 Охотно о Мешке речь ласкову заводит; 
 А ежели Мешок открыт, 
 То всякий на него умильно так глядит; 
 Когда же кто к нему подсядет, 
 То верно уж его потреплет иль погладит. 
 Увидя, что у всех он стал в такой чести, 
 Мешок завеличался, 
 Заумничал, зазнался, 
 Мешок заговорил и начал вздор нести; 
 О всем и рядит он и судит: 
 И то не так, 
 И тот дурак, 
 И из того-то худо будет. 
 Все только слушают его, разинув рот; 
 Хоть он такую дичь несет, 
 Что уши вянут: 
 Но у людей, к несчастью, тот порок, 
 Что им с червонцами Мешок 
 Что ни скажи, всему дивиться станут. 
 Но долго ль был Мешок в чести и слыл с умом, 
 И долго ли его ласкали? 
 Пока все из него червонцы потаскали; 
 А там он выброшен, и слуху нет о нем.


Мы басней никого обидеть не хотели: 
 Но сколько есть таких Мешков 
 Между откупщиков, 
 Которы некогда в подносчиках сидели; 
 Иль между игроков, 
 Которы у себя за редкость рубль видали, 
 А ныне, пополам с грехом, богаты стали; 
 С которыми теперь и графы и князья -- 
 Друзья; 
 Которые теперь с вельможей, 
 У коего они не смели сесть в прихожей, 
 Играют запросто в бостон? 
 Велико дело -- миллион! 
 Однако же, друзья, вы столько не гордитесь! 
 Сказать ли правду вам тишком? 
 Не дай Бог, если разоритесь: 
 И с вами точно так поступят, как с Мешком.


"
