"","year","header","text_raw"
"11",1835,"Чудный конь : «Конь мой, конь мой, -- удивленье...»","Конь мой, конь мой, -- удивленье! 
 Как красив волшебный бег! 
 Как он в бешенном стремленьи 
 Мчит поэта -- сына нег! 
 Нет путям его препоны; 
 Ни железа в пенном рте; 
 Ни хранительной попоны 
 На изнеженном хребте. 
 Мать -- природа гладит, холит 
 Друга, полного огня, 
 И, беспечен, не неволит 
 Всадник чудного коня; 
 И не чуя острой шпоры, 
 Конь летает через горы, 
 Мчится вихрем по степям, 
 Мчится бурей по морям. 
 Он свободно, без усилья, 
 Скачет выше облаков, 
 Где пернатый сын громов 
 Утомляет мощны крылья. 
 Он могучею стрелой 
 По следам планет летает, -- 
 Там из звезд венец златой 
 Гордый всадник похищает 
 С ткани неба голубой. 
 Конь земной травы не щиплет 
 И не спит в земной пыли: 
 Он все в высь -- и искры сыплет 
 На холодных чад земли. 
 Так в туманный час вечерний 
 Над челом полночных гор, 
 Радость мудрых, диво черни, -- 
 Мчится яркий метеор.


"
"12",1835,"Мой выбор : «Я -- гордый враг блистательной заразы...»","Я -- гордый враг блистательной заразы 
 Тщеславия, которым полон мир, -- 
 Люблю не вас, огнистые алмазы, 
 Люблю тебя, голубенький сапфир!


Не розою, не лилиею томной 
 Любуюсь я в быту своем простом: 
 Мой ландыш мне и беленький и скромный 
 В уюте под ракитовым кустом.


Прелестницы и жрицы буйной моды! 
 Вы, легкие, -- неси вас прочь зефир! 
 Люблю тебя, дочь кроткая природы, 
 Тебя, мой друг, мой ландыш, мой сапфир!


"
"13",1835,"Озеро / «Я помню приволье широких дубрав...»","Я помню приволье широких дубрав; 
 Я помню край дикий. Там в годы забав, 
 Невинной беспечности полный, 
 Я видел -- синелась, шумела вода, -- 
 Далеко, далеко, не знаю куда, 
 Катились все волны да волны.


Я отроком часто на бреге стоял, 
 Без мысли, но с чувством на влагу взирал, 
 И всплески мне ноги лобзали. 
 В дали бесконечной виднелись леса 
 Туда не хотелось: у них небеса 
 На самых вершинах лежали.


"
"14",1835,"Озеро / «С детских лет я полюбил...»","С детских лет я полюбил 
 Пенистую влагу, 
 Я, играя в ней, растил 
 Волю и отвагу. 
 В полдень, с брега ниспустясь, 
 В резвости свободной 
 Обнимался я не раз 
 С нимфою подводной; 
 Сладко было с ней играть, 
 И с волною чистой 
 Встретясь, грудью расшибать 
 Гребень серебристой. 
 Было весело потом 
 Мчатся под водою, 
 Гордо действуя веслом 
 Детскою рукою, 
 И закинув с челнока 
 Уду роковую, 
 Приманить на червяка 
 Рыбку молодую.


"
"15",1835,"Озеро / «Как я и боялся и вместе любил...»","Как я и боялся и вместе любил, 
 Когда вдруг налеты неведомых сил 
 Могучую влагу сердили, 
 И вздутые в бешенстве яром валы 
 Ровесницы мира -- кудрявой скалы 
 Чело недоступное мыли!


Пловец ослабелый рулем не водил -- 
 Пред ним разверзался ряд зыбких могил -- 
 Волна погребальная выла... 
 При проблесках молний, под гулом громов 
 Свершалася свадьба озерных духов: 
 Так темная чернь говорила.


"
"16",1835,"Озеро / «Помню -- под роскошной мглой...»","Помню -- под роскошной мглой 
 Все покой вкушало; 
 Сладкой свежестью ночной 
 Озеро дышало. 
 Стройно двигалась ладья; 
 Средь родного круга 
 В нем сидела близ меня 
 Шалостей подруга -- 
 Милый ангел детских лет; 
 Я смотрел ей в очи; 
 С весел брызгал чудный свет 
 Через дымку ночи; 
 В ясных, зеркальных зыбях 
 Небо отражалось; 
 На разнеженных водах 
 Звездочка качалась; 
 И к Адели на плечо 
 Жадно вдруг припал я. 
 Сердцу стало горячо, 
 От чего -- не знал я. 
 Жар лицо мое зажег 
 И -- не смейтесь, люди! -- 
 У ребенка чудный вздох 
 Вырвался из груди.


"
"17",1835,"Озеро / «Забуду ль ваш вольный, стремительный бег...»","Забуду ль ваш вольный, стремительный бег, 
 Вы, полные силы и полные нег, 
 Разгульные шумные воды? 
 Забуду ль тот берег, где, дик и суров, 
 Певал заунывно певец -- рыболов 
 На лоне безлюдной природы?


Нет, врезалось, озеро, в память ты мне! 
 В твоей благодатной, святой тишине, 
 В твоем бушеваньи угрюмом -- 
 Душа научилась кипеть и любить, 
 И ныне летела бы ропот свой слить 
 С твоим упоительным шумом!


"
"18",1835,"Моей звездочке : «Путеводною звездою...»","Путеводною звездою 
 Над пучиной бытия 
 Ты сияешь предо мною, 
 Дева светлая моя. 
 О, святи мне, друг небесный! 
 Сердца звездочка, блести! 
 И ко мне, в мой мир безвестный, 
 Тихим ангелом слети!


Перед чернию земною 
 Для чего твой блеск открыт? 
 Я поставлю пред тобою 
 Вдохновенья твердый щит, 
 Да язвительные люди 
 Не дохнут чумой страстей 
 На кристалл прозрачной груди, 
 На эмаль твоих очей.


Нет, все блещешь ты беспечно; 
 Ты не клонишься ко мне. 
 О, сияй, сияй же вечно 
 В недоступной вышине! 
 Будь небесною звездою, 
 Непорочностью сребрись, 
 И катяся предо мною, 
 В чуждый мир не закатись!


"
"19",1831,"Бранная красавица : «Она чиста, она светла...»","Она чиста, она светла 
 И убрана сребром и златом: 
 Она душе моей мила, 
 Она дружна со мной, как с братом 
 Она стыдится наготы, 
 Пока все дремлет в сладком мире; -- 
 Тогда царица красоты 
 В своей скрывается порфире, 
 Свой острый взор, блестящий вид 
 И стан свой выгнутый таит. 
 Но лишь промчится вихорь брани, 
 Она является нагой, 
 Объята воина рукой, 
 И блещет, будто роковой 
 Огонь в юпитеровой длани. 
 Она к сердцам находит путь 
 И, хоть лобзает без желанья, 
 Но с болью проникают в грудь 
 Ее жестокие лобзанья. 
 Когда нага -- она грозит, 
 Она блестит, она разит; 
 Но гром военный утихает -- 
 И утомленная рука 
 Ее покровом облекает, 
 И вот она -- тиха, кротка, 
 И сбоку друга отдыхает.


"
"20",1835,"Облака / «Ветра прихотям послушной...»","Ветра прихотям послушной, 
 Разряженный, как на пир, 
 Как пригож в стране воздушной 
 Облаков летучий мир!


"
"21",1835,"Облака / «Клубятся дымчатые груды...»","Клубятся дымчатые груды, 
 Восходят, стелются, растут, 
 И, женской полные причуды, 
 Роскошно темны кудри вьют. 
 Привольно в очерках их странных 
 Играть мечтам. Там взор найдет 
 Эфирной армии полет 
 На грозный бой в нарядах бранных, 
 Или, в венках, красот туманных 
 Неуловимый хоровод.


Вот, облаков покинув круг волнистой, 
 Нахмурилось одно -- и отошло; 
 В его груди черно и тяжело, 
 А верх горит в опушке золотистой; 
 Как царь оно глядит на лик земной: 
 Чело в венце, а грудь полна тоской. 
 Вот -- ширится и крыльями густыми 
 Объемлет дол, -- и слезы потекли 
 В обитель слез, на яблоко земли, 
 А между тем кудрями золотыми 
 С его хребта воздушно понеслись 
 Янтарные, живые кольца в высь.


"
"22",1835,"Облака / «Все мрачное мраку, а Фебово Фебу!..»","Все мрачное мраку, а фебово Фебу! 
 Все дольное долу, небесное небу!


"
"23",1835,"Облака / «Снова ясно вся блистая...»","Снова ясно; вся блистая, 
 Знаменуя вечный пир, 
 Чаша неба голубая 
 Опрокинута на мир. 
 Разлетаюсь вольным взглядом: 
 Облака, ваш круг исчез! 
 Только там вы мелким стадом 
 Мчитесь в темени небес. 
 Тех высот не сыщут бури; 
 Агнцам неба суждено 
 Там рассыпать по лазури 
 Белокурое руно; 
 Там роскошна пажить ваша; 
 Дивной сладости полна, 
 Вам лазуревая чаша 
 Открывается до дна. 
 Тщетно вас слежу очами: 
 Вас уж нет в моих очах! 
 Легкой думой вместе с вами 
 Я теряюсь в небесах.


"
"24",1835,"Сознание : «Когда чело твое покрыто...»","Когда чело твое покрыто 
 Раздумья тенью, красота, -- 
 Тогда земное мной забыто, 
 Тогда любовь моя свята. 
 Когда ж веселья в общем шуме 
 Ты бурно резвишься и думе, 
 Спокойной думе места нет, 
 Когда твой взор блестит томленьем, 
 А перси пышут обольщеньем, 
 Тогда я -- прах, а не поэт. 
 Тогда в душе моей смятенной 
 Я жажду страшную таю; 
 Смотрю, как демон воплощенной, 
 На резвость детскую твою. 
 Казни ж, карай меня, о дева, 
 Дыханьем ангельского гнева! 
 Твоих проклятий стою я... 
 Но нет, не знаешь ты проклятий! 
 Так, гневная, сожги ж меня 
 В живом огне своих объятий; 
 Палящий жар мне в очи вдуй, 
 И, несмотря на страстный трепет, 
 В уста, сквозь их мятежный лепет. 
 Вонзи смертельный поцелуй!


"
"25",1835,"Степь : «Мчись, мой конь, мчись, мой конь, молодой, огневой...»","«Мчись, мой конь, мчись, мой конь, молодой, огневой! 
 Жизни вялой мы сбросили цепи. 
 Ты от дев городских друга к деве степной 
 Выноси чрез родимые степи!»


Конь кипучий бежит; бег и ровен и скор; 
 Быстрина седоку неприметна! 
 Тщетно хочет его упереться там взор. 
 Степь нагая кругом беспредметна.


Там над шапкой его только солнце горит, 
 Небо душной лежит пеленою; 
 А вокруг -- полный круг горизонта открыт, 
 И целуется небо с землею!


И из круга туда, поцелуи любя 
 Он торопит летучего друга... 
 Друг летит, он летит; -- а все видит себя 
 Посредине заветного круга.


Краткий миг -- ему час, длинный час -- ему миг: 
 Нечем всаднику время заметить; 
 Из груди у него дикий вырвался клик, -- 
 Но и эхо не может ответить.


«Ты несешься ль, мой конь, иль на месте стоишь?» 
 Конь молчит -- и летит в бесконечность! 
 Безграничная даль, безответная тишь 
 Отражают, как в зеркале, вечность.


«Там она ждет меня! Там очей моих свет!» 
 Пламя чувства в груди пробежало; 
 Он у сердца спросил: «Я несусь или нет?» 
 «Ты несешься!» -- оно отвечало.


Но и в сердце обман. «Я лечу, как огонь, 
 Обниму тебя скоро, невеста». 
 Юный всадник мечтал, а измученный конь 
 Уж стоял -- и не трогался с места.


"
"26",1835,"Напоминание : «Нина, помнишь ли мгновенья...»","Нина, помнишь ли мгновенья, 
 Как певец усердный твой, 
 Весь исполненный волненья, 
 Очарованный тобой, 
 В шумной зале и в гостиной 
 Взор твой девственно-невинный 
 Взором огненным ловил, 
 Иль, мечтательно к окошку 
 Прислонясь, летунью-ножку 
 Тайной думою следил, 
 Иль, влеком мечтою сладкой, 
 В шуме общества, украдкой, 
 Вслед за Ниною своей 
 От людей бежал к безлюдью 
 С переполненною грудью, 
 С острым пламенем речей; 
 Как вносил я в вихрь круженья 
 Пред завистливой толпой 
 Стан твой, полный обольщенья, 
 На ладони огневой, 
 И рука моя лениво 
 Отделялась от огней 
 Бесконечно -- прихотливой 
 Дивной талии твоей; 
 И когда ты утомлялась 
 И садилась отдохнуть, 
 Океаном мне являлась 
 Негой зыблемая грудь, -- 
 И на этом океане, 
 В пене вечной белизны, 
 Через дымку, как в тумане, 
 Рисовались две волны. 
 То угрюм, то бурно -- весел, 
 Я стоял у пышных кресел, 
 Где покоилася ты, 
 И прерывистою речью, 
 К твоему склонясь заплечью, 
 Поливал мои мечты; 
 Ты внимала мне приветно. 
 А шалун главы твоей -- 
 Русый локон незаметно 
 По щеке скользил моей...


Нина, помнишь те мгновенья, 
 Или времени поток 
 В море хладного забвенья 
 Все заветное увлек?


"
"27",1835,"Скорбь поэта : «Нет, разгадав удел певца...»","Нет, разгадав удел певца, 
 Не назовешь его блаженным; 
 Сиянье хвального венца 
 Бывает тяжко вдохновенным. 
 Видал ли ты, как в лютый час, 
 Во мгле душевного ненастья, 
 Тоской затворной истомясь, 
 Людского ищет он участья? 
 Движенья сердца своего 
 Он хочет разделить с сердцами, -- 
 И скорбь высокая его 
 Исходит звучными волнами,


И люди слушают певца, 
 Гремят их клики восхищенья, 
 Но песни горестной значенья 
 Не постигают их сердца. 
 Он им поет свои утраты, 
 И пламенем сердечных мук, 
 Он, их могуществом объятый, 
 Одушевляет каждый звук, -- 
 И слез их, слез горячих просит, 
 Но этих слез он не исторг, 
 А вот -- толпа ему подносит 
 Свой замороженный восторг.


"
"28",1835,"Буря и тишь : «Оделося море в свой гневный огонь...»","Оделося море в свой гневный огонь 
 И волны, как страсти кипучие, катит, 
 Вздымается, бьется, как бешенный конь, 
 И кается, гривой до неба дохватит; 
 И вот, -- опоясавшись молний мечом, 
 Взвилось, закрутилось, взлетело смерчом; 
 Но небес не достиг столб, огнями обвитой, 
 И упал с диким воплем громадой разбитой.


Стихнул рокот непогоды, 
 Тишины незримый дух 
 Спеленал морские воды, 
 И, как ложа мягкий пух, 
 Зыбь легла легко и ровно, 
 Без следа протекших бурь, -- 
 И поникла в ней любовно 
 Неба ясная лазурь.


Так смертный надменный, земным недовольный, 
 Из темного мира, из сени юдольной 
 Стремится всей бурей ума своего 
 Допрашивать небо о тайнах его; 
 Но в полете измучив мятежные крылья, 
 Упадает воитель во прах от бессилья.


Стихло дум его волненье, 
 Впало сердце в умиленье, 
 И его смиренный путь 
 Светом райским золотится; 
 Небо сходит и ложится 
 В успокоенную грудь.


"
"29",1835,"К очаровательнице : «Волшебница! Я жизнью был доволен...»","Волшебница! Я жизнью был доволен 
 Проникнут весь душевной полнотой, 
 Когда стоял, задумчив, безголосен, 
 Любуясь, упиваяся тобой. 
 Среди толпы, к вещественности жадной, 
 Я близ тебя твой образ ненаглядный 
 Венцом мечты чистейшей окружал; 
 Душа моя земное отвергала, 
 И грудь моя все небо обнимала, 
 И я в груди вселенную сжимал.


Когда ко мне со взором благосклонным 
 Ты обращала искреннюю речь, 
 Боялся я божественные тоны 
 Движением, дыханьем пересечь. 
 Уже дала ты моего ответа, 
 А я стоял недвижный и немой; -- 
 Казалось мне -- исполненный привета 
 Еще звучал небесный голос твой. 
 Когда ты струны арфы оживляла, 
 А я внимал, утаивая дух, -- 
 Ты расплавляла мой железный слух, 
 Ты мучила, ты сердце надрывала; 
 Но сладостей прекрасных этих мук 
 Я не знавал, я ведать их не чаял... 
 Я каждым нервом вторил каждый звук, 
 Я трепетал, я нежился, я таял! 
 Когда же ты воздушною царицей 
 Средь пестрых пар танцующих гостей 
 Со мной неслась, на яхонты очей 
 Слегка склонив пушистые ресницы, 
 Когда тебя в летучем танце мча, 
 Я был палим огнем прикосновенья, 
 Когда твоя косынка средь волненья 
 Роскошно отделялась от плеча, 
 Когда в твоем эфирном, гибком стане 
 Я утоплял горящую ладонь, -- 
 Казалось мне, что в радужном тумане 
 Я обнимал заоблачный огонь.


Я был вдали. Кругом меня всечасно 
 Мне виделся воинственный разгул; 
 Но образ твой, как лик денницы ясной, -- 
 Среди тревог в забвеньи не тронул. 
 При звуках труб с мечтой женолюбивой 
 Я мысль мою о славе сопрягал; 
 На пир вражды летел душой ревнивой 
 И мир любви в душе благословлял. 
 Повсюду -- твой! Тяжелой жизни опыт 
 Меня мечтать нигде не разучил; 
 Военный гром во мне не заглушил 
 Таинственный, волшебный сердца шопот. 
 Как часто нам, при сталкиваньи чаш, 
 В кругу друзей, в своем весельи диком 
 Мой сумрачный соломенный шалаш 
 Я оглашал любви заздравным кликом! 
 Иль на часок лукаво заманив 
 Бивачную, кочующую музу, 
 Пел дружества веселому союзу 
 Святой любви торжественный порыв! 
 Я тот же все. Судьбы в железных лапах 
 Затиснутый, среди ее обид, 
 Я полн тобой: цветка сладчайший запах 
 И скованного узника свежит. 
 Ты предо мной. С таинственной улыбкой 
 Порою ты взираешь на меня, 
 И счастлив я -- хоть, может быть, ошибкой, 
 Пленительным обманом счастлив я. 
 Пусть обманусь надеждою земною: 
 Есть лучший мир за жизненным концом -- 
 Он будет наш; -- тем вечности кольцом 
 Я обручусь, прекрасная, с тобою!


"
