"","year","header","text_raw"
"11",1829,"Эпиграмма : «Дурак и старая кокетка -- всё равно...»","Дурак и старая кокетка -- всё равно: 
 Румяны, горсть белил -- всё знание его!..


"
"12",1829,"Мадригал : «„Душа телесна!” ты всех уверяешь смело...»","«Душа телесна!» ты всех уверяешь смело: 
 Я соглашусь, любовию дыша: 
 Твое прекраснейшее тело 
 Не что иное как душа!..


"
"13",1829,"Романс : «Коварной жизнью недовольный...»","Коварной жизнью недовольный, 
 Обманут низкой клеветой, 
 Летел, изгнанник самовольный, 
 В страну Италии златой. 
 «Забуду ль вас, сказал он, други? 
 Тебя, о севера вино? 
 Забуду ль, в мирные досуги 
 Как веселило нас оно?


Снега и вихрь зимы холодной, 
 Горячий взор московских дев, 
 И балалайки звук народный, 
 И томный вечера припев? 
 Душа души моей! тебя ли 
 Загладят в памяти моей 
 Страна далекая, печали, 
 Язык презрительных людей?


Нет! и под миртом изумрудным, 
 И на Гельвеции скалах, 
 И в граде Рима многолюдном 
 Всё будешь ты в моих очах!»


В коляску сел, дорогой скучной, 
 Закрывшись в плащ, он поскакал; 
 А колокольчик однозвучный 
 Звенел, звенел и пропадал!


"
"14",1829,"«Он некрасив, он невысок...»","Он некрасив, он невысок, 
 Но взор горит, любовь сулит, 
 И на челе оставил рок 
 Средь юных дней печать страстей. 
 Власы на нем как смоль черны, 
 Бледны всегда его уста, 
 Открыты ль, сомкнуты ль они, 
 Лиют без слов язык богов. 
 И пылок он, когда над ним 
 Грозит бедой перун земной. 
 Не любит он и славы дым. 
 Средь тайных мук, свободы друг, 
 Смеется редко, чаще вновь 
 Клянет он мир, где вечно сир, 
 Коварность, зависть и любовь, 
 Всё бросил он как лживый сон! 
 Не знал он друга меж людей, 
 Везде один, природы сын. 
 Так жертву средь сухих степей 
 Мчит бури ток сухой листок.


"
"15",1829,"«Довольно толст, довольно тучен...»","Довольно толст, довольно тучен 
 Наш полновесистый герой. 
 Нередко весел, чаще скучен, 
 Любезен, горд, сердит порой. 
 Он добр, член нашего Парнаса, 
 Красавицам Москвы смешон, 
 На крыльях дряхлого Пегаса 
 Летает в мир мечтанья он. 
 Глаза не слишком говорливы, 
 Всегда по моде он одет. 
 А щечки -- полненькие сливы, 
 Так говорит докучный свет.


"
"16",1829,"«Лукав, завистлив, зол и страстен...»","Лукав, завистлив, зол и страстен, 
 Отступник бога и людей; 
 Холоден, всем почти ужасен, 
 Своими ласками опасен, 
 А в заключение -- злодей!..


"
"17",1829,"«Всё в мире суета, он мнит, или отрава...»","Всё в мире суета, он мнит, или отрава, 
 Возвышенной души предмет стремленья -- слава.


"
"18",1829,"«Всегда он с улыбкой веселой...»","Всегда он с улыбкой веселой, 
 Жизнь любит и юность румяну, 
 Но чувства глубоки питает, -- 
 Не знает он тайны природы. 
 Открытен всегда, постоянен; 
 Не знает горячих страстей.


"
"19",1829,"«Он любимец мягкой лени...»","Он любимец мягкой лени, 
 Сна и низких всех людей; 
 Он любимец наслаждений, 
 Враг губительных страстей! 
 Русы волосы кудрями 
 Упадают средь ланит. 
 Взор изнежен, и устами 
 Он лишь редко шевелит!..


"
"20",1829,"К гению : «Когда во тьме ночей мой не смыкаясь взор...»","Когда во тьме ночей мой не смыкаясь взор 
 Без цели бродит вкруг, прошедших дней укор 
 Когда зовет меня, невольно, к вспоминанью: 
 Какому тяжкому я предаюсь мечтанью!.. 
 О сколько вдруг толпой теснится в грудь мою 
 И теней, и любви свидетелей!.. Люблю! 
 Твержу забывшись им. Но полный весь тоскою 
 Неверной девы лик мелькает предо мною... 
 Так, счастье ведал я, и сладкий миг исчез, 
 Как гаснет блеск звезды падучей средь небес! 
 Но я тебя молю, мой неизменный Гений: 
 Дай раз еще любить! дай жаром вдохновений 
 Согреться миг один, последний, и тогда 
 Пускай остынет пыл сердечный навсегда. 
 Но прежде там, где вы, души моей царицы, 
 Промчится звук моей задумчивой цевницы! 
 Молю тебя, молю, хранитель мой святой, 
 Над яблоней мой тирс и с лирой золотой 
 Повесь и начерти: здесь жили вдохновенья! 
 Певец знавал любви живые упоенья... 
 ...И я приду сюда, и не узнаю вас, 
 О струны звонкие!................ 
 ............................... 
 ............................... 
 Но ты забыла, друг! когда порой ночной 
 Мы на балконе там сидели. Как немой, 
 Смотрел я на тебя с обычною печалью. 
 Не помнишь ты тот миг, как я, под длинной шалью 
 Сокрывши голову, на грудь твою склонял -- 
 И был ответом вздох, твою я руку жал -- 
 И был ответом взгляд и страстный и стыдливый! 
 И месяц был один свидетель молчаливый 
 Последних и невинных радостей моих!.. 
 Их пламень на груди моей давно затих!.. 
 Но, милая, зачем, как год прошел разлуки, 
 Как я почти забыл и радости и муки, 
 Желаешь ты опять привлечь меня к себе?.. 
 Забудь любовь мою! покорна будь судьбе! 
 Кляни мой взор, кляни моих восторгов сладость!.. 
 Забудь!.. пускай другой твою украсит младость!.. 
 Ты ж, чистый житель тех неизмеримых стран, 
 Где стелется эфир, как вечный океан, 
 И совесть чистая с беспечностью драгою, 
 Хранители души, останьтесь ввек со мною! 
 И будет мне луны любезен томный свет, 
 Как смутный памятник прошедших, милых лет!..


"
"21",1829,"Покаяние : «Я пришла, святой отец...»","-- Я пришла, святой отец, 
 Исповедать грех сердечный, 
 Горесть, роковой конец 
 Счастья жизни скоротечной!..


-- Если дух твой изнемог, 
 И в сердечном покаяньи 
 Излиешь свои страданья: 
 Грех простит великий бог!..


-- Нет, не в той я здесь надежде, 
 Чтобы сбросить тягость бед: 
 Всё прошло, что было прежде, -- 
 Где ж найти уплывших лет? 
 Не хочу я пред небесным 
 О спасеньи слезы лить 
 Иль спокойствием чудесным 
 Душу грешную омыть; 
 Я спешу перед тобою 
 Исповедать жизнь мою, 
 Чтоб не умертвить с собою 
 Всё, что в жизни я люблю! 
 Слушай, тверже будь... скрепися, 
 Знай, что есть удар судьбы; 
 Но над мною не молися: 
 Не достойна я мольбы. 
 Я не знала, что такое 
 Счастье юных, нежных дней; 
 Я не знала о покое, 
 О невинности детей: 
 Пылкой страсти вожделенью 
 Я была посвящена, 
 И геенскому мученью 
 Предала меня она!.. 
 Но любови тайна сладость 
 Укрывалася от глаз; 
 Вслед за ней бежала младость, 
 Как бежит за часом час. 
 Вскоре бедствие узнала 
 И ничтожество свое: 
 Я любовью торговала; 
 И не ведала ее. 
 Исповедать грех сердечный 
 Я пришла, святой отец! 
 Счастья жизни скоротечной 
 Вечный роковой конец.


Если таешь ты в страданьи, 
 Если дух твой изнемог, 
 Но не молишь в покаяньи: 
 Не простит великий бог!..


"
"22",1829,"Письмо : «Свеча горит! дрожащею рукою...»","Свеча горит! дрожащею рукою 
 Я окончал заветные черты, 
 Болезнь и парка мчались надо мною, 
 И много в грудь теснилося -- и ты 
 Напрасно чашу мне несла здоровья, 
 (Так чудилось) с веселием в глазах, 
 Напрасно стала здесь у изголовья, 
 И поцелуй любви горел в устах. 
 Прости навек! -- Но вот одно желанье: 
 Приди ко мне, приди в последний раз, 
 Чтоб усладить предсмертное страданье, 
 Чтоб потушить огонь сомкнутых глаз, 
 Чтоб сжать мою хладеющую руку... 
 Далеко ты! не слышишь голос мой! 
 Не при тебе узнаю смерти муку! 
 Не при тебе оставлю мир земной! 
 Когда ж письмо в очах твоих печальных 
 Откроется... прочтешь его... тогда 
 Быть может я, при песнях погребальных, 
 Сойду в мой дом подземный навсегда!.. 
 Но ты не плачь: мы ближе друг от друга, 
 Мой дух всегда готов к тебе летать 
 Или, в часы беспечного досуга, 
 Сокрыты прелести твои лобзать... 
 Настанет ночь; приедешь из собранья 
 И к ложу тайному придешь одна; 
 Посмотришь в зеркало и жар дыханья 
 Почувствуешь, и не увидишь сна, 
 И пыхнет огнь на девственны ланиты, 
 К груди младой прильнет безвестный дух, 
 И над главой мелькнет призрак забытый, 
 И звук влетит в твой удивленный слух. 
 Узнай в тот миг, что это я, из гроба 
 На мрачное свиданье прилетел: 
 Так, душная земли немой утроба 
 Не всех теней презрительный удел!.. 
 Когда ж в санях, в блистательном катаньи, 
 Проедешь ты на паре вороных; 
 И за тобой в любви живом страданьи 
 Стоит гусар безмолвен, мрачен, тих; 
 И по груди обоих вас промчится 
 Невольный хлад, и сердце закипит, 
 И ты вздохнешь, гусара взор затмится, 
 Он черный ус рукою закрутит; 
 Услышишь звук военного металла, 
 Увидишь бледный цвет его чела: 
 То тень моя безумная предстала 
 И мертвый взор на путь ваш навела!.. 
 Ах! много, много я сказать желаю; 
 Но медленно слабеет жизни дух. 
 Я чувствую, что к смерти подступаю, 
 И -- падает перо из слабых рук... 
 Прости!.. Я бегал за лучами славы, 
 Несчастливо, но пламенно любил, 
 Всё изменило мне, везде отравы, 
 Лишь лиры звук мне неизменен был!..


"
"23",1829,"Война : «Зажглась, друзья мои, война...»","Зажглась, друзья мои, война; 
 И развились знамена чести; 
 Трубой заветною она 
 Манит в поля кровавой мести! 
 Простите, шумные пиры, 
 Хвалы достойные напевы, 
 И Вакха милые дары, 
 Святая Русь и красны девы! 
 Забуду я тебя, любовь, 
 Сует и юности отравы, 
 И полечу, свободный, вновь 
 Ловить венок небренной славы!


"
"24",1829,"Русская мелодия : «В уме своем я создал мир иной...»","В уме своем я создал мир иной 
 И образов иных существованье; 
 Я цепью их связал между собой, 
 Я дал им вид, но не дал им названья; 
 Вдруг зимних бурь раздался грозный вой, -- 
 И рушилось неверное созданье!..


Так перед праздною толпой 
 И с балалайкою народной 
 Сидит в тени певец простой, 
 И бескорыстный и свободный!..


Он громкий звук внезапно раздает, 
 В честь девы милой сердцу и прекрасной -- 
 И звук внезапно струны оборвет, 
 И слышится начало песни! -- но напрасно! -- 
 Никто конца ее не допоет!..


"
"25",1829,"Песня : «Светлый призрак дней минувших...»","Светлый призрак дней минувших, 
 Для чего ты 
 Пробудил страстей уснувших 
 И заботы? 
 Ты питаешь сладострастья 
 Скоротечность! 
 Но где взять былое счастье 
 И беспечность?... 
 Где вы, дружески обеты 
 И отвага? 
 Поглотились бездной Леты 
 Эти блага!.. 
 Щеки бледностью, хоть молод, 
 Уж покрылись; 
 В сердце ненависть и холод 
 Водворились!


"
"26",1829,"К...... : «Не привлекай меня красой!..»","Не привлекай меня красой! 
 Мой дух погас и состарелся. 
 Ах! много лет как взгляд другой 
 В уме моем напечатлелся!.. 
 Я для него забыл весь мир, 
 Для сей минуты незабвенной; 
 Но я теперь как нищий сир, 
 Брожу один как отчужденный! 
 Так путник в темноте ночной, 
 Когда узрит огонь блудящий, 
 Бежит за ним... схватил рукой... 
 И -- пропасть под ногой скользящей!..


"
"27",1829,"Романс : «Невинный нежною душою...»","Невинный нежною душою, 
 Не знавши в юности страстей прилив, 
 Ты можешь, друг, сказать, с какой-то простотою: 
 Я был счастлив!..


Кто, слишком рано насладившись, 
 Живет, в душе негодованье скрыв, 
 Тот может, друг, еще сказать, забывшись: 
 Я был счастлив!..


Но я, в сей жизни скоротечной, 
 Так испытал отчаянья порыв, 
 Что не могу сказать чистосердечно: 
 Я был счастлив!


"
"28",1829,"Три ведьмы : «Попался мне один рыбак...»","Попался мне один рыбак: 
 Чинил он весел сети! 
 Как будто в рубище, бедняк, 
 Имел златые горы! 
 И с песнью день и ночи мрак 
 Встречал беспечный мой рыбак. 
 Я ж поклялась ему давно, 
 Что всё сердит меня одно... 
 Однажды рыбу он ловил, 
 И клад ему попался; 
 Клад блеском очи ослепил, 
 Яд черный в нем скрывался. 
 Он взял его к себе на двор: 
 И песен не было с тех пор!


Он взял врага к себе на двор: 
 И песен не было с тех пор!


И вот где он: там пир горой, 
 Толпа увеселений: 
 И прочь, как с крыльями, покой 
 Быстрей умчался тени. 
 Не знал безумец молодой, 
 Что деньги ведьмы -- прах пустой!


Не знал, глупец, средь тех минут, 
 Что наши деньги в ад ведут!..


Но бедность скоро вновь бежит, 
 Друзья исчезли ложны; 
 Он прибегал, чтоб скрыть свой стыд, 
 К врагу людей, безбожный! 
 И на дороге уж большой 
 Творил убийство и разбой... 
 Я ныне близ реки иду, 
 Свободною минутой: 
 Там он сидел на берегу, 
 Терзаясь мукой лютой!.. 
 Он говорил: «Мне жизнь пуста! 
 Вы отвращений полны, 
 Блаженства, злата!.. вы мечта!..» 
 И забелели волны.


"
"29",1829,"К Нине : «Ах! сокрылась в мрак ненастный...»","Ах! сокрылась в мрак ненастный 
 Счастья прошлого мечта!.. 
 По одной звезде прекрасной 
 Млею, бедный сирота. 
 Но как блеск звезды моей, 
 Ложно счастье прежних дней.


Пусть, навек с златым мечтаньем. 
 Пусть тебе глаза закрыть, 
 Сохраню тебя страданьем: 
 Ты для сердца будешь жить. 
 Но увы! ты любишь свет: 
 И любви моей как нет!


Может ли любви страданье, 
 Нина! некогда пройти? 
 Бури света волнованье 
 Чувств горячих унести? 
 Иль умрет небесный жар, 
 Как земли ничтожный дар?...


"
"30",1829,"К N. N. : «Ты не хотел! но скоро волю рока...»","Ты не хотел! но скоро волю рока 
 Узнаешь ты и в бездну упадешь; 
 Проколет грудь раскаяния нож. 
 Предстану я без горького упрека, 
 Но ты тогда совсем мой взор поймешь; 
 Но он тебе как меч, как яд опасен; 
 Захочешь ты проступку вновь помочь; 
 Нет, поздно, друг, твой будет труд напрасен: 
 Обратно взор тебя отгонит прочь!.. 
 Я оттолкну униженную руку, 
 Я вспомню дружбу нашу как во сне; 
 Никто со мной делить не будет скуку; 
 Таких друзей не надо больше мне; 
 Ты хладен был, когда я зрел несчастье 
 Или удар печальной клеветы; 
 Но придет час: и будешь в горе ты, 
 И не пробудится в душе моей участье!..


"
"31",1829,"«Есть люди странные, которые с друзьями...»","Есть люди странные, которые с друзьями 
 Обходятся как с сертуками: 
 Покуда нов сертук: в чести -- а там 
 Забыт и подарен слугам!..


"
"32",1829,"«Тот самый человек пустой...»","Тот самый человек пустой, 
 Кто весь наполнен сам собой.


"
"33",1829,"«Поэтом (хоть и это бремя)...»","Поэтом (хоть и это бремя) 
 Из журналиста быть тебе не суждено; 
 Ругать и льстить, и лгать в одно и то же время, 
 Признаться, -- очень мудрено!


"
"34",1829,"«Аминт твой на глупца походит...»","Аминт твой на глупца походит, 
 Когда за счастием бежит; 
 А под конец так крепко спит, 
 Что даже сон другим наводит.


"
"35",1829,"«Стыдить лжеца, шутить над дураком...»","Стыдить лжеца, шутить над дураком 
 И спорить с женщиной, -- всё то же, 
 Что черпать воду решетом: 
 От сих троих избавь нас, боже!..


"
"36",1829,"«Дамон, наш врач, о друге прослезился...»","Дамон, наш врач, о друге прослезился, 
 Когда тот кончил жизнь; поныне он грустит; 
 (Но не о том, что жизни друг лишился) 
 Пять раз забыл он взять билеты за визит!...


"
"37",1829,"К Грузинову : «Скажу, любезный мой приятель...»","Скажу, любезный мой приятель, 
 Ты для меня такой смешной, 
 Ты муз прилежный обожатель, 
 Им даже жертвуешь собой!.. 
 Напрасно, милый друг! коварных 
 К себе не приманишь никак; 
 Ведь музы женщины -- итак, 
 Кто ж видел женщин благодарных?...


"
"38",1829,"Наполеон : «Где бьет волна о брег высокой...»","Где бьет волна о брег высокой, 
 Где дикий памятник небрежно положен, 
 В сырой земле и в яме неглубокой -- 
 Там спит герой, друзья! -- Наполеон!.. 
 Вещают так: и камень одинокой, 
 И дуб возвышенный, и волн прибрежных стон!..


Но вот полночь свинцовый свой покров 
 По сводам неба распустила, 
 И влагу дремлющих валов 
 С могилой тихою Диана осребрила. 
 Над ней сюда пришел мечтать 
 Певец возвышенный, но юный; 
 Воспоминания стараясь пробуждать, 
 Он арфу взял, запел, ударил в струны...


«Не ты ли, островок уединенный, 
 Свидетелем был чистых дней 
 Героя дивного? Не здесь ли звук мечей 
 Гремел, носился глас его священный? 
 Нет! рок хотел отсюда удалить 
 И честолюбие, и кровь, и гул военный; 
 А твой удел благословенный: 
 Принять изгнанника и прах его хранить!


Зачем он так за славою гонялся? 
 Для чести счастье презирал? 
 С невинными народами сражался? 
 И скипетром стальным короны разбивал? 
 Зачем шутил граждан спокойных кровью, 
 Презрел и дружбой и любовью 
 И пред творцом не трепетал?...


Ему, погибельно войною принужденный, 
 Почти весь свет кричал: ура! 
 При визге бурного ядра 
 Уже он был готов -- но... воин дерзновенный!.. 
 Творец смешал неколебимый ум, 
 Ты побежден московскими стенами... 
 Бежал!.. и скрыл за дальними морями 
 Следы печальные твоих высоких дум. 
 ...............................


Огнем снедаем угрызений, 
 Ты здесь безвременно погас: 
 Покоен ты; и в тихий утра час, 
 Как над тобой порхнет зефир весенний, 
 Безвестный гость, дубравный соловей, 
 Порою издает томительные звуки, 
 В них слышны: слава прежних дней, 
 И голос нег, и голос муки!..


Когда уже едва свет дневный отражен 
 Кристальною играющей волною 
 И гаснет день: усталою стопою 
 Идет рыбак брегов на тихий склон, 
 Несведущий, безмолвно попирает, 
 Таща изорванную сеть, 
 Ту землю, где твой прах забытый истлевает, 
 Не перестав простую песню петь...» 
 ..............................


Вдруг!.. ветерок... луна за тучи забежала... 
 Умолк певец. Струится в жилах хлад; 
 Он тайным ужасом объят... 
 И струны лопнули... и тень ему предстала. 
 «Умолкни, о певец! -- спеши отсюда прочь, -- 
 С хвалой иль язвою упрека: 
 Мне всё равно; в могиле вечно ночь. 
 Там нет ни почестей, ни счастия, ни рока! 
 Пускай историю страстей 
 И дел моих хранят далекие потомки: 
 Я презрю песнопенья громки; -- 
 Я выше и похвал, и славы, и людей!..»


"
"39",1829,"Пан (В древнем роде) : «Люблю, друзья, когда за речкой гаснет день...»","Люблю, друзья, когда за речкой гаснет день, 
 Укрывшися лесов в таинственную сень 
 Или под ветвями пустынныя рябины, 
 Смотреть на синие, туманные равнины. 
 Тогда приходит Пан с толпою пастухов; 
 И пляшут вкруг меня на бархате лугов. 
 Но чаще бог овец ко мне в уединенье 
 Является, ведя святое вдохновенье: 
 Главу рогатую ласкает легкий хмель, 
 В одной руке его стакан, в другой свирель! 
 Он учит петь меня; и я в тиши дубравы 
 Играю и пою, не зная жажды славы.


"
"40",1829,"Жалобы турка : «Ты знал ли дикий край, под знойными лучами...»","Ты знал ли дикий край, под знойными лучами, 
 Где рощи и луга поблекшие цветут? 
 Где хитрость и беспечность злобе дань несут? 
 Где сердце жителей волнуемо страстями? 
 И где являются порой 
 Умы и хладные и твердые как камень? 
 Но мощь их давится безвременной тоской, 
 И рано гаснет в них добра спокойный пламень. 
 Там рано жизнь тяжка бывает для людей, 
 Там за утехами несется укоризна, 
 Там стонет человек от рабства и цепей!.. 
 Друг! этот край... моя отчизна!


Р. S. Ах! если ты меня поймешь, 
 Прости свободные намеки; 
 Пусть истину скрывает ложь: 
 Что ж делать? -- Все мы человеки!..


"
"41",1829,"К N. N. *** : «Не играй моей тоской...»","Не играй моей тоской, 
 И холодной, и немой. 
 Для меня бывает время: 
 Как о прошлом вспомню я, 
 Сердце (бог тому судья) 
 Жмет неведомое бремя!..


Я хладею и горю, 
 Сам с собою говорю; 
 Внемлю смертному напеву; 
 Я гляжу на бег реки, 
 На удар моей руки, 
 На поверженную деву!


Я ищу в ее глазах, 
 В изменившихся чертах, 
 Искру муки, угрызенья; 
 Но напрасно! злобный рок 
 Начертать сего не мог, 
 Чтоб мое спокоить мщенье!..


"
"42",1829,"Черкешенка : «Я видел вас: холмы и нивы...»","Я видел вас: холмы и нивы, 
 Разнообразных гор кусты, 
 Природы дикой красоты, 
 Степей глухих народ счастливый 
 И нравы тихой простоты!


Но там, где Терек протекает, 
 Черкешенку я увидал, -- 
 Взор девы сердце приковал; 
 И мысль невольно улетает 
 Бродить средь милых, дальных скал...


Так дух раскаяния, звуки 
 Послышав райские, летит 
 Узреть еще небесный вид: 
 Так стон любви, страстей и муки 
 До гроба в памяти звучит.


"
"43",1829,"Ответ : «Кто муки знал когда-нибудь...»","Кто муки знал когда-нибудь, 
 И чьи к любви закрылись вежды, 
 Того от страха и надежды 
 Вторично не забьется грудь. 
 Он любит мрак уединенья, 
 Он больше незнаком с слезой, 
 Пред ним исчезли упоенья 
 Мечты бесплодной и пустой. 
 Он чувств лишен: так пень лесной, 
 Постигнут молньей, догорает, 
 Погас -- и скрылся жизни сок, 
 Он мертвых ветвей не питает, -- 
 На нем печать оставил рок.


"
"44",1829,"Два сокола : «Степь синея расстилалась...»","Степь синея расстилалась 
 Близ Азовских берегов; 
 Запад гас, и ночь спускалась; 
 Вихрь скользил между холмов. 
 И, тряхнувшись, в поле диком 
 Серый сокол тихо сел; 
 И к нему с ответным криком 
 Брат стрелою прилетел. 
 «Братец, братец, что ты видел? 
 Расскажи мне поскорей». 
 -- Ах! я свет возненавидел 
 И безжалостных людей. 
 «Что ж ты видел там худого?» 
 -- Кучу каменных сердец: 
 Деве смех тоска мило́го, 
 Для детей тиран отец. 
 Девы мукой слез правдивых 
 Веселятся как игрой; 
 И у ног самолюбивых 
 Гибнут юноши толпой!.. 
 Братец, братец! ты что ж видел? 
 Расскажи мне поскорей! 
 «Свет и я возненавидел 
 И изменчивых людей. 
 Ношею обманов скрытых 
 Юность там удручена; 
 Вспоминаний ядовитых 
 Старость мрачная полна. 
 Гордость, верь ты мне, прекрасной 
 Забывается порой; 
 Но измена девы страстной 
 Нож для сердца вековой!..»


"
